date,race_id,race_no,track,distance,start_type,field_size,horse,winner,won,model_rank,is_model_rank_1,score_gap_to_top,total_score,speed_score,record_score,form_score,stallform_score,latest_start_score,post_score,driver_score,driver_change_score,starts_score,win_score,place_score,spel_score,prize_money_score,recent_prize_score,class_change_score,avg_odds_score,wagon_score,shoe_score,inactivity_score,distance_addition_score,gender_score,gallop_score,avg_time,avg_odds,starts,wins,seconds,thirds,win_percent,place_percent,percent,prize_money,post,number,raw
20260107,20260107_8,8,onsdag 21:51,1640,auto,11,6 Ackuratess,Going Cash,0,4,0,32,121,15,15,28,0,7,0,0,0,10,20,16,25,0,0,0,0,0,0,-10,0,-5,0,13.57,22.49,29,8,4,5,27.6,58.6,0,640400,4,6,"6 Ackuratesss8
Mattias Hansson(Ode An)
8%
1640 : 4
640 400
28%
298-4-5
Anders Odelros
Vanlig
11,2aK
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2025-12-23
Örebro-6
Mattias Hansson
2
2100 : 10
15,5a
9,73
100'
Vanlig
2025-12-10
Solvalla-10
Mattias Hansson
4
2140 : 10
14,7a
21,79
80'
Vanlig
2025-11-12
Solvalla-3
Mattias Hansson
1
1640 : 6
11,6a
63,35
80'
Vanlig
2025-10-23
Romme-7
Tom Johansson
4
2140 : 9
15,0a
5,03
60'
Vanlig
2025-10-08
Solvalla-3
Oskar J Andersson
3
1640 : 6
13,4a
12,54
60'
Vanlig"
20260107,20260107_8,8,onsdag 21:51,1640,auto,11,7 Going Cash,Going Cash,1,1,1,0,153,24,24,17,0,10,0,0,0,10,25,16,25,0,6,6,0,0,0,-10,0,0,0,11.2,9.57,22,8,4,1,36.4,59.1,0,777500,5,7,"7 Going Cashv7
Per Lennartsson(Nur Ti)
49%
1640 : 5
777 500
36%
228-4-1
Timo Nurmos
Amerikansk
10,3aK
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2025-11-14
Eskilstuna-6
Per Lennartsson
1
2140 : 4
13,1a
2,24
35'
Amerikansk
2025-06-11
Romme-10
Per Lennartsson
6
1640 : 11
11,8a
18,90
125'
Amerikansk
2025-05-31
Mantorp-9
Per Lennartsson
6
1640 : 11
10,5a
18,62
125'
Amerikansk
2025-05-09
Solvalla-7
Per Lennartsson
d
2140 : 4
uag
6,44
150'
Amerikansk
2025-04-16
Solvalla-7
Per Lennartsson
2
1640 : 1
10,3a
1,63
80'
Amerikansk"
20260107,20260107_8,8,onsdag 21:51,1640,auto,11,8 Oracle Vixi,Going Cash,0,7,0,54,99,22,22,3,0,0,0,8,0,15,12,2,25,0,0,0,0,0,0,-10,0,0,0,13.08,29.19,46,4,5,4,8.7,28.3,0,822500,6,8,"8 Oracle Vixiv6
Fredrik Plassen(Mel St)
2%
1640 : 6
822 500
9%
464-5-4
Stefan Melander
Amerikansk
10,9aK
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2025-12-26
Solvalla-2
Örjan Kihlström
7
3180 : 1
15,6
39,35
200'
Vanlig
2025-12-17
Solvalla-6
Simon Helm
9
2140 : 10
14,5a
12,30
80'
Amerikansk
2025-12-03
Solvalla-4
Carl Johan Jepson
4
2640 : 8
14,0a
43,54
60'
Amerikansk
2025-11-26
Solvalla-9
Hampus Bergström
6
1640 : 7
12,1a
24,54
60'
Amerikansk
2025-11-01
Romme-6
Daniel Wäjersten
6
1640 : 3
11,4a
26,22
135'
Amerikansk"
20260107,20260107_8,8,onsdag 21:51,1640,auto,11,9 Mellby Minerva,Going Cash,0,2,0,11,142,22,22,16,0,10,0,15,0,10,25,12,25,0,0,0,0,0,0,-10,0,-5,0,13.13,39.99,18,6,3,0,33.3,50.0,0,698400,9,9,"9 Mellby Minervas5
Magnus A Djuse(Dju Ma)
14%
1640 : 9
698 400
33%
186-3-0
Mattias Djuse
Vanlig
11,4aK
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2025-12-18
Gävle-3
Magnus A Djuse
1
1640 : 11
13,4a
2,32
35'
Vanlig
2025-12-03
Solvalla-10
Magnus A Djuse
4
2140 : 8
13,4a
14,61
80'
Amerikansk
(n)
2025-11-11
Romme-3
Rikard N Skoglund
4
2140 : 9
13,6a
7,93
40'
Amerikansk
2025-11-02
Solvalla-8
Rikard N Skoglund
0
2140 : 8
13,5a
164,46
200'
Amerikansk
2025-10-19
Örebro-4
Magnus A Djuse
6
2100 : 5
13,5a
10,65
35'
Amerikansk"
20260107,20260107_8,8,onsdag 21:51,1640,auto,11,10 Bases Loaded,Going Cash,0,6,0,53,100,13,13,12,0,0,0,8,0,15,16,8,25,0,0,0,0,0,0,-10,0,0,0,13.75,47.68,49,7,9,6,14.3,44.9,0,736500,10,10,"10 Bases Loadedv7
Claes Sjöström(Wis To)
1%
1640 : 10
736 500
14%
497-9-6
Tomasz Wisniewski
Amerikansk
10,8aK
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2025-12-06
Åby-9
Stefan Persson
0
2140 : 6
14,3a
133,52
135'
Amerikansk
2025-11-23
Mantorp-10
Jonathan Bardun
3
2140 : 1
14,4a
15,05
40'
Amerikansk
2025-11-17
Kalmar-6
Stefan Persson
2
2140 : 6
14,7a
12,87
40'
Amerikansk
2025-10-31
Kalmar-7
Christian Fiore
0
2140 : 2
14,0a
10,27
35'
Vanlig
2025-10-10
Kalmar-8
Tomasz Wisniewski
0
2140 : 4
14,3a
66,68
35'
Amerikansk"
20260107,20260107_8,8,onsdag 21:51,1640,auto,11,11 Selective Calling,Going Cash,0,5,0,47,106,22,22,8,0,5,0,4,0,15,16,4,25,0,0,0,0,0,0,-10,0,-5,0,13.15,27.9,34,6,2,4,17.6,35.3,0,781000,11,11,"11 Selective Callings6
Ulf Ohlsson(Mel St)
7%
1640 : 11
781 000
18%
346-2-4
Stefan Melander
Amerikansk
11,5aK
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2025-12-17
Solvalla-6
Victor Remneby
3
2140 : 5
14,2a
26,88
80'
Amerikansk
2025-11-19
Solvalla-9
Per Lennartsson
0
1640 : 4
12,6a
57,68
80'
Amerikansk
2025-11-12
Solvalla-6
Örjan Kihlström
0
2140 : 3
13,2a
27,45
80'
Amerikansk
2025-10-29
Solvalla-9
Örjan Kihlström
0
2640 : 9
14,5a
4,30
80'
Amerikansk
2025-10-01
Solvalla-7
Per Lennartsson
4
2140 : 3
12,9a
23,17
80'
Amerikansk"
20260107,20260107_8,8,onsdag 21:51,1640,auto,11,12 Anacott Steel,Going Cash,0,9,0,68,85,20,20,4,0,2,0,0,0,15,12,2,25,0,0,0,0,0,0,-10,0,-5,0,13.2,77.09,55,5,2,6,9.1,23.6,0,824500,12,12,"12 Anacott Steels6
Julia Smedman(Mel St)
1%
1640 : 12
824 500
9%
555-2-6
Stefan Melander
Amerikansk
11,0aK
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2025-12-26
Solvalla-3
Magnus A Djuse
5
2140 : 3
13,7a
123,77
270'
Amerikansk
2025-12-17
Solvalla-6
Julian Cordeau
5
2140 : 9
14,3a
45,86
80'
Amerikansk
2025-12-03
Solvalla-10
Julia Smedman
0
2140 : 10
14,2a
90,20
80'
Amerikansk
(n)
2025-11-19
Solvalla-9
Carl Johan Jepson
0
1640 : 8
12,7a
58,25
80'
Amerikansk
2025-11-12
Solvalla-10
Jorma Kontio
0
2140 : 12
13,3a
67,36
80'
Amerikansk"
20260110,20260110_1,1,lördag 16:17,2140,volt,9,1 Åsrud Jerven,Nytomt Amira,0,1,1,0,165,17,17,42,0,10,0,4,0,15,25,20,25,0,0,0,0,0,0,-10,0,0,0,25.47,1.71,32,15,8,2,46.9,78.1,0,722284,1,1,"1 Åsrud Jervenh8
Rikard N Skoglund(Joh TÖ)
25%
2140 : 1
722 284
47%
3215-8-2
Tor Örjan Johansen
Vanlig
25,7K
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2025-12-29
Romme-9
Rikard N Skoglund
1
1640 : 7
25,2a
1,70
40'
Vanlig
2025-12-18
Gävle-1
Örjan Kihlström
5
1640 : 10
25,4a
1,88
35'
Vanlig
2025-12-03
Bergsåker-7
Lucas H Vikström
1
1640 : 11
25,3a
1,69
60'
Amerikansk
2025-11-10
Bollnäs-7
Rikard N Skoglund
1
2140 : 3
26,1a
1,48
35'
Amerikansk
2025-11-01
Romme-2
Rikard N Skoglund
1
1640 : 10
25,1a
1,79
40'
Amerikansk"
20260110,20260110_1,1,lördag 16:17,2140,volt,9,2 Nytomt Amira,Nytomt Amira,1,6,0,36,129,15,15,32,0,10,0,0,0,15,20,12,25,0,0,0,0,0,0,-10,0,-5,0,25.83,33.93,37,13,5,3,35.1,56.8,0,837857,2,2,"2 Nytomt Amiras6
Roy Atle Ruud Nilsen(Hal Hå)
10%
2140 : 2
837 857
35%
3713-5-3
Håkan Halvardsson
Vanlig
25,5M
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2025-12-30
Bjerke-8
Roy Atle Ruud Nilsen
1
2100 : 4
25,3a
3,29
55'
Vanlig
2025-12-13
Östersund-6
Roy Atle Ruud Nilsen
2
2160 : 2
26,6
10,96
200'
Vanlig
(n)
2025-11-25
Bjerke-4
Roy Atle Ruud Nilsen
1
2100 : 8
25,8a
2,93
29'
Vanlig
2025-11-16
Romme-8
Jorma Kontio
4
2180 : 4
26,4
6,44
100'
Vanlig
2025-11-01
Romme-2
Roy Atle Ruud Nilsen
5
1640 : 8
25,9a
4,08
40'
Amerikansk
3 Grådö Bov11
Mats E Djuse(Wil Ro)
3%
2140 : 3
845 100
10%
879-8-13
Robert Wilhelmsson
Vanlig
24,7M
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2025-12-05
Bollnäs-8
Rikard N Skoglund
1
2160 : 2
26,5
4,81
35'
Vanlig
2025-11-25
Bergsåker-7
Robert Wilhelmsson
0
2140 : 5
26,8a
33,27
40'
Vanlig
2025-11-17
Bollnäs-7
Robert Wilhelmsson
5
1640 : 1
23,8a
60,47
40'
Vanlig
2025-11-10
Bollnäs-7
Robert Wilhelmsson
4
2140 : 10
26,8a
22,75
35'
Vanlig
2025-10-21
Eskilstuna-10
Mats E Djuse
2
2160 : 4
26,2
15,07
35'
Vanlig
Tillägg: 20 meter
4 Kajsas Turev14
Susanne Österberg(Öst Su)
0%
2160 : 1
1 095 800
5%
1668-16-22
Susanne Österberg
Vanlig
24,2K
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2025-12-15
Romme-7
Susanne Österberg
3
2140 : 4
25,4a
9,05
40'
Vanlig
2025-12-05
Bollnäs-8
Susanne Österberg
3
2180 : 3
26,4
24,43
35'
Vanlig
2025-11-26
Solvalla-4
Susanne Österberg
d
2140 : 5
uag
169,25
80'
Vanlig
2025-11-17
Bollnäs-7
Susanne Österberg
d
1640 : 5
11ag
63,27
40'
Vanlig
2025-10-12
Hagmyren-11
Olle Alsén
0
2660 : 4
27,0
78,84
50'
Vanlig"
20260110,20260110_1,1,lördag 16:17,2140,volt,9,5 Guli Hektor,Nytomt Amira,0,7,0,38,127,17,17,20,0,0,0,15,0,15,20,8,25,0,0,0,0,0,0,-10,0,0,0,25.48,6.06,39,15,2,3,38.5,51.3,0,925056,2,5,"5 Guli Hektorv7
Magnus A Djuse(Wes Jö)
9%
2160 : 2
925 056
38%
3915-2-3
Jörgen Westholm
Vanlig
24,6L
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2025-11-16
Romme-8
Jörgen Westholm
0
2200 : 4
26,9g
6,47
100'
Vanlig
2025-11-01
Romme-5
Magnus A Djuse
0
2140 : 4
26,0ag
3,47
125'
Amerikansk
2025-10-12
Hagmyren-11
Oskar J Andersson
1
2640 : 1
24,6
3,57
50'
Vanlig
2025-09-25
Bergsåker-4
Henrik Svensson
4
2140 : 2
23,8ag
14,90
60'
Vanlig
2025-08-29
Bergsåker-7
Magnus A Djuse
2
3140 : 1
26,1
1,89
50'
Vanlig"
20260110,20260110_1,1,lördag 16:17,2140,volt,9,6 Åsvinn S.K.,Nytomt Amira,0,4,0,26,139,17,17,24,0,10,0,0,0,15,25,16,25,0,0,0,0,0,0,-10,0,0,0,25.4,4.33,48,21,7,5,43.8,68.8,0,967469,3,6,"6 Åsvinn S.K.v8
Knut Arne Ödegaard(Öde KA)
8%
2160 : 3
967 469
44%
4821-7-5
Knut Arne Ödegaard
Vanlig
24,3M
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2025-12-08
Färjestad-8
Knut Arne Ödegaard
1
2140 : 7
25,1a
3,68
35'
Vanlig
2025-11-29
Biri-1
Knut Arne Ødegaard
4
2600 : 1
27,2
4,53
78'
Vanlig
2025-11-16
Romme-8
Knut Arne Ödegaard
5
2200 : 1
25,7
8,01
100'
Vanlig
2025-11-01
Romme-5
Knut Arne Ödegaard
5
2140 : 5
25,5a
2,02
125'
Vanlig
2025-10-19
Jarlsberg-7
Knut Arne Ødegaard
2
2640 : 3
24,6
3,39
20'
Vanlig"
20260110,20260110_1,1,lördag 16:17,2140,volt,9,7 Kruson,Nytomt Amira,0,8,0,43,122,17,17,25,0,0,0,0,0,20,12,4,25,0,6,6,0,0,0,-10,0,0,0,25.48,27.52,79,11,8,9,13.9,35.4,0,955800,4,7,"7 Krusonv9
Henrik Kihle(Kru An)
1%
2160 : 4
955 800
14%
7911-8-9
Andrew von Krusenstierna
Vanlig
24,8M
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2025-12-27
Gävle-8
Henrik Kihle
0
2160 : 9
27,0
62,89
250'
Vanlig
2025-12-13
Östersund-4
Örjan Kihlström
3
2640 : 1
25,6a
12,36
150'
Vanlig
(n)
2025-12-04
Östersund-4
Hans Bergh
1
2220 : 1
26,6
2,99
40'
Vanlig
2025-11-17
Bollnäs-7
Ulf Ohlsson
6
1640 : 2
24,1a
5,46
40'
Vanlig
2025-11-01
Romme-5
Henrik Kihle
1
2140 : 1
24,8a
53,89
125'
Vanlig"
20260110,20260110_1,1,lördag 16:17,2140,volt,9,8 Kringelandisak,Nytomt Amira,0,2,0,10,155,20,20,47,0,10,0,0,0,15,16,12,25,0,0,0,0,0,0,-10,0,0,0,24.88,12.52,43,13,10,3,30.2,60.5,0,1083015,5,8,"8 Kringelandisakv6
Erlend Rennesvik(Eri JK)
27%
2160 : 5
1 083 015
30%
4313-10-3
Johan Kringeland Eriksen
Vanlig
23,4M
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2025-12-27
Gävle-8
Åsbjörn Tengsareid
1
2140 : 1
23,9
8,64
250'
Vanlig
2025-12-06
Bjerke-5
Johan Kringeland Eriksen
1
2100 : 12
26,2ag
2,48
98'
Vanlig
2025-10-31
Forus-4
Johan Kringeland Eriksen
2
2080
26,3
--
1,80
-
2025-10-18
Bjerke-4
Johan Kringeland Eriksen
1
2140 : 1
23,4
29,48
122'
Vanlig
2025-09-27
Biri-8
Johan Kringeland Eriksen
1
2640 : 3
26,1
9,48
98'
Vanlig"
20260110,20260110_1,1,lördag 16:17,2140,volt,9,9 Brenne Viktoria,Nytomt Amira,0,9,0,54,111,13,13,22,0,7,0,4,0,10,20,12,25,0,0,0,0,0,0,-10,0,-5,0,26.63,4.36,29,10,3,4,34.5,58.6,0,859084,6,9,"9 Brenne Viktorias5
Ulf Ohlsson(Bre JK)
1%
2160 : 6
859 084
34%
2910-3-4
Jens Kristian Brenne
Vanlig
26,5M
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2025-11-24
Momarken-7
Åsbjørn Tengsareid
2
2200 : 1
27,4
1,59
49'
Vanlig
2025-11-04
Jarlsberg-8
Åsbjörn Tengsareid
0
2120
26,6
--
17,90
-
2025-10-11
Momarken-2
Åsbjørn Tengsareid
3
1640 : 3
26,0a
5,16
98'
Vanlig
2025-09-27
Biri-7
Åsbjørn Tengsareid
1
2160 : 1
26,5
3,51
171'
Vanlig
2025-09-13
Bjerke-7
Åsbjørn Tengsareid
8
2100 : 3
26,8ag
7,16
686'
Vanlig
Tillägg: 40 meter"
20260110,20260110_1,1,lördag 16:17,2140,volt,9,10 Alm Kevin,Nytomt Amira,0,5,0,28,137,24,24,13,0,3,0,0,0,20,16,12,25,0,0,0,0,0,0,0,0,0,0,23.57,19.02,88,25,18,11,28.4,61.4,0,1707143,1,10,"10 Alm Kevinh8
Jorma Kontio(Lys Ro)
8%
2180 : 1
1 707 143
28%
8825-18-11
Roy Lysgård
Vanlig
23,0M
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2025-12-28
Momarken-6
Åsbjørn Tengsareid
4
1660 : 3
23,0
21,99
64'
Vanlig
2025-11-29
Biri-1
Åsbjørn Tengsareid
3
2620 : 1
26,1
14,51
78'
Vanlig
2025-11-24
Momarken-5
Åsbjørn Tengsareid
3
1640 : 9
22,5a
3,83
18'
Amerikansk
2025-11-15
Jarlsberg-8
Åsbjørn Tengsareid
0
2100 : 3
22,9a
36,05
69'
Amerikansk
2025-10-18
Bjerke-4
Åsbjørn Tengsareid
7
2160 : 3
23,9g
18,73
122'
Vanlig"
20260110,20260110_1,1,lördag 16:17,2140,volt,9,11 Svarte Petter,Nytomt Amira,0,3,0,24,141,22,22,20,0,3,0,0,0,15,16,8,25,0,10,10,0,0,0,-10,0,0,0,24.7,37.7,58,16,8,7,27.6,53.4,0,1510900,2,11,"11 Svarte Petterv7
Henrik Svensson(Sve He)
8%
2180 : 2
1 510 900
28%
5816-8-7
Henrik Svensson
Vanlig
22,5M
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2025-12-13
Östersund-4
Henrik Svensson
4
2640 : 6
25,8a
5,46
150'
Vanlig
(n)
2025-11-09
Umåker-3
Henrik Svensson
1
2160 : 1
25,0
2,19
25'
Vanlig
2025-08-30
Bergsåker-6
Henrik Svensson
0
2640 : 7
26,9ag
13,60
300'
Vanlig
2025-08-13
Gävle-4
Henrik Svensson
d
2640 : 7
uag
4,18
125'
Vanlig
2025-07-09
Solänget-7
Henrik Svensson
2
2160 : 3
22,5
5,17
250'
Vanlig
12 Guli Frodov10
Nathalie Blom(Myr Ca)
0%
2180 : 3
1 382 600
11%
11012-17-13
Carina Myrlund
Vanlig
22,6K
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2025-12-15
Romme-7
Nathalie Blom
1
2140 : 2
25,1a
8,63
40'
Vanlig
2025-11-17
Bollnäs-7
Linus Lönn
0
1640 : 9
25,5a
97,44
40'
Vanlig
2025-11-08
Bergsåker-5
Jenny A Björk
7
2140 : 3
26,1g
119,34
200'
Vanlig
2025-10-03
Rättvik-5
Jenny A Björk
6
2140 : 1
25,0a
81,03
50'
Vanlig
2025-09-25
Bergsåker-5
Nathalie Blom
d
1640 : 6
6ag
39,93
60'
Vanlig"
20260110,20260110_2,2,lördag 16:36,2140,auto,10,1 Nephtys Boko,Urbina Southwind,0,1,1,0,175,24,24,20,0,5,0,15,0,15,25,20,25,0,6,6,0,0,0,-10,0,0,0,12.83,23.57,34,11,7,3,32.4,61.8,0,1267200,1,1,"1 Nephtys Bokos6
Magnus A Djuse(Dju Ma)
46%
2140 : 1
1 267 200
32%
3411-7-3
Mattias Djuse
Vanlig
12,4aK
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2025-12-26
Solvalla-7
Carl Johan Jepson
3
2140 : 3
12,6a
40,00
300'
Vanlig
2025-12-09
Gävle-3
Magnus A Djuse
1
2140 : 3
13,0a
2,91
35'
Vanlig
2025-11-29
Solvalla-3
Carl Johan Jepson
7
2140 : 1
13,1a
38,64
150'
Amerikansk
2025-11-22
Jägersro-8
Magnus A Djuse
0
1640 : 2
12,8a
27,93
150'
Amerikansk
2025-11-01
Romme-9
Magnus A Djuse
3
2140 : 1
13,1a
8,36
150'
Amerikansk"
20260110,20260110_2,2,lördag 16:36,2140,auto,10,2 Alunita,Urbina Southwind,0,8,0,64,111,13,13,17,0,10,0,0,0,15,20,8,25,0,0,0,0,0,0,-10,0,0,0,15.93,49.39,32,8,3,1,25.0,37.5,0,849401,2,2,"2 Alunitas6
Erlend Rennesvik(Bre JK)
2%
2140 : 2
849 401
25%
328-3-1
Jens Kristian Brenne
Vanlig
13,2aM
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2025-12-30
Bjerke-3
Åsbjørn Tengsareid
1
2100 : 7
13,3a
87,88
55'
Vanlig
2025-12-18
Momarken-6
Magnus Teien Gundersen
3
2140 : 11
16,7a
26,14
18'
Vanlig
2025-12-08
Momarken-1
Tom Erik Solberg
5
2140 : 1
16,6a
65,40
18'
Vanlig
2025-12-01
Jarlsberg-1
Tom Erik Solberg
0
1609 : 5
15,1a
18,15
16'
Vanlig
2025-11-24
Momarken-21
Erlend Rennesvik
0
2140
20,7g
--
gdk
-
(k)"
20260110,20260110_2,2,lördag 16:36,2140,auto,10,3 Urbina Southwind,Urbina Southwind,1,2,0,15,160,20,20,19,0,0,0,15,0,15,20,16,25,0,10,10,0,0,0,-10,0,0,0,13.46,46.27,43,9,9,5,20.9,53.5,0,1158623,3,3,"3 Urbina Southwinds7
Mats E Djuse(Fli Vi)
24%
2140 : 3
1 158 623
21%
439-9-5
Viktor Flink Ideborn
Amerikansk
10,4aK
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2025-12-26
Solvalla-7
Örjan Kihlström
6
2140 : 2
12,7a
9,55
300'
Amerikansk
2025-12-06
Åby-7
Örjan Kihlström
2
2140 : 2
13,2a
7,68
150'
Amerikansk
2025-11-26
Solvalla-9
Henrik Kihle
2
1640 : 12
11,8a
3,87
60'
Amerikansk
2025-11-11
Romme-4
Rikard N Skoglund
3
2140 : 9
12,5a
4,86
40'
Vanlig
2025-11-01
Romme-9
Per Lennartsson
6
2140 : 9
13,3a
6,52
150'
Amerikansk
4 Gal Gadot Racings10
Jorma Kontio(Lav Ma)
0%
2140 : 4
1 314 842
13%
11515-14-5
Marita Lavon
Vanlig
12,6aK
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2025-12-31
Axevalla-5
Sofie Ericsson
0
2140 : 5
14,6a
123,93
100'
Vanlig
2025-12-22
Jägersro-8
Victor Rosleff
0
2640 : 3
15,3a
13,31
40'
Vanlig
2025-12-04
Halmstad-8
Sofie Ericsson
4
2140 : 7
14,3a
24,21
40'
Vanlig
(n)
2025-11-27
Halmstad-4
Sofie Ericsson
2
2140 : 8
15,4
123,41
40'
Vanlig
2025-11-12
Åby-2
Sofie Ericsson
4
2140 : 4
13,7a
137,11
60'
Vanlig
5 J.J.Another Vinns11
Jevgeni Ivanov(Iva Je)
1%
2140 : 5
1 482 262
24%
9222-15-9
Jevgeni Ivanov
Vanlig
10,7aK
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2025-12-05
Bollnäs-2
Jevgeni Ivanov
5
2140 : 7
14,6a
17,83
35'
Vanlig
2025-11-29
Solvalla-3
Jevgeni Ivanov
0
2140 : 5
15,9a
116,36
150'
Vanlig
2025-11-01
Romme-9
Jevgeni Ivanov
5
2140 : 7
13,3a
51,34
150'
Vanlig
2025-10-12
Hagmyren-9
Jevgeni Ivanov
6
2140 : 7
13,4a
7,81
50'
Vanlig
2025-09-06
Estland-7
Jelena Fironova
2
2140
14,5a
--
-
-"
20260110,20260110_2,2,lördag 16:36,2140,auto,10,6 Ultra Violet,Urbina Southwind,0,3,0,39,136,22,22,15,0,2,0,8,0,20,20,12,25,0,0,0,0,0,0,-10,0,0,0,13.32,13.14,61,13,4,10,21.3,44.3,0,1411819,6,6,"6 Ultra Violets9
Claes Sjöström(Per Da)
6%
2140 : 6
1 411 819
21%
6113-4-10
David Persson
Vanlig
11,1aK
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2026-01-03
Jägersro-4
Carl Johan Jepson
5
1640 : 1
13,4a
14,69
150'
Vanlig
2025-12-15
Mantorp-9
Victor Rosleff
3
2140 : 7
15,0a
6,53
35'
Vanlig
2025-11-22
Axevalla-6
Ulf Ohlsson
4
2180 : 3
14,1
7,53
50'
Vanlig
2025-11-14
Eskilstuna-2
Carl Johan Jepson
3
1640 : 9
11,7a
21,61
35'
Vanlig
2025-10-28
Axevalla-7
Victor Rosleff
0
2140 : 3
14,6a
15,35
40'
Vanlig"
20260110,20260110_2,2,lördag 16:36,2140,auto,10,7 Dry Martini Grue,Urbina Southwind,0,4,0,39,136,22,22,16,0,2,0,4,0,15,16,12,25,0,6,6,0,0,0,-10,0,0,0,13.35,39.23,48,9,10,4,18.8,47.9,0,795401,7,7,"7 Dry Martini Grues6
Rikard N Skoglund(Eri Pe)
1%
2140 : 7
795 401
19%
489-10-4
Peter Eriksson
Vanlig
11,0aK
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2025-12-25
Umåker-10
John Östman
5
2160 : 3
15,5
3,83
100'
Vanlig
(n)
2025-11-18
Bergsåker-10
Hans Bergh
2
2140 : 5
13,9a
75,75
40'
Vanlig
2025-08-20
Solvalla-11
Anders Eriksson
0
2140 : 12
13,0a
75,55
250'
Vanlig
2025-08-01
Gävle-8
Kevin Svedlund
0
2140 : 8
13,6a
33,85
40'
Vanlig
2025-07-23
Skellefteå-7
Ulf Ohlsson
2
1660 : 4
13,1
7,16
125'
Vanlig"
20260110,20260110_2,2,lördag 16:36,2140,auto,10,8 Unique Princess,Urbina Southwind,0,9,0,77,98,15,15,14,0,5,0,0,0,10,16,8,25,0,0,0,0,0,0,-10,0,0,0,14.78,34.25,29,4,4,4,13.8,41.4,0,796900,8,8,"8 Unique Princesss5
Marcus Lilius(Elf Jo)
1%
2140 : 8
796 900
14%
294-4-4
Joakim Elfving
Vanlig
11,6aK
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2025-12-25
Umåker-9
Marcus Lilius
3
2140 : 9
14,3a
20,60
100'
Vanlig
(n)
2025-12-15
Romme-8
Rikard N Skoglund
5
2140 : 2
15,6ag
8,94
40'
Vanlig
2025-12-05
Bollnäs-2
Mats E Djuse
0
2140 : 6
19,2ag
5,67
35'
Vanlig
2025-11-02
Solvalla-3
Ulf Ohlsson
d
2140 : 3
9ag
127,67
200'
Vanlig
2025-10-15
Bergsåker-3
Mats E Djuse
2
2160 : 4
13,2
8,39
40'
Vanlig"
20260110,20260110_2,2,lördag 16:36,2140,auto,10,9 Crazy Life,Urbina Southwind,0,5,0,45,130,24,24,3,0,0,0,8,0,20,12,4,25,0,10,10,0,0,0,-10,0,0,0,12.88,73.7,82,1,7,5,1.2,15.9,0,1413650,9,9,"9 Crazy Lifes7
Fredrik Plassen(Mel St)
1%
2140 : 9
1 413 650
1%
821-7-5
Stefan Melander
Amerikansk
11,5aM
Trend%:
-
Senaste 5 starterna
Formrader
VIDEO
2025-12-26
Solvalla-7
Claes Sjöström
0
2140 : 5
13,1a
159,83
300'
Amerikansk
2025-12-17
Solvalla-6
Aleksi Flink
7
2140 : 11
14,5a
62,02
80'
Amerikansk
2025-11-29
Solvalla-3
Örjan Kihlström
8
2140 : 3
13,2a
61,02
150'
Amerikansk
2025-11-12
Solvalla-4
Rikard N Skoglund
6
1640 : 3
11,8a
38,01
60'
Amerikansk
2025-11-01
Romme-9
Björn Goop
4
2140 : 6
13,2a
47,63
150'
Amerikansk"
